symbol,asOfDate,TotalRevenue,StockholdersEquity,TotalAssets,capitalAdequacyRatio,ROE
6235.T,2022-12-31,34304362000.0,52140885000.0,82916234000.0,0.628838075303806,0.1321385703368863
6236.T,2020-03-31,13949994000.0,7749661000.0,15882963000.0,0.48792287685868185,0.06570803548697163
6236.T,2021-03-31,13453503000.0,9223402000.0,15684334000.0,0.5880646255046597,0.11205409891057551
6236.T,2022-03-31,13413265000.0,7242782000.0,14613741000.0,0.4956145041847943,0.057269568516628004
6237.T,2020-03-31,28636597000.0,20492312000.0,30126634000.0,0.6802058271760463,0.10357811261120756
6237.T,2021-03-31,28162392000.0,22456866000.0,32211764000.0,0.6971634959203103,0.09312042918188139
6237.T,2022-03-31,32439738000.0,25177986000.0,37963502000.0,0.6632155800589735,0.0951921650921563
6237.T,2023-03-31,37730407000.0,28839674000.0,45310164000.0,0.6364945843056318,0.15252121088470003
6238.T,2020-03-31,27431578000.0,18994073000.0,24024969000.0,0.7905971907809746,0.15902492319577796
6238.T,2021-03-31,24777265000.0,19764619000.0,24012831000.0,0.823085749447868,0.09332383285506288
6238.T,2022-03-31,34058184000.0,21250977000.0,28146455000.0,0.7550143348425228,0.11975200010804209
6238.T,2023-03-31,36400530000.0,20152543000.0,25932162000.0,0.7771254475427077,0.0716316546254237
6239.T,2020-06-30,6436887000.0,3031978000.0,6345399000.0,0.477823065184711,0.23207160474119534
6239.T,2021-06-30,6263111000.0,3968281000.0,6501110000.0,0.6104005316015265,0.17084198422440347
6239.T,2022-06-30,6328117000.0,4970161000.0,7421722000.0,0.6696776031222943,0.15996101534739016
6240.T,2020-03-31,12674215000.0,18201690000.0,21590585000.0,0.8430382965537988,0.03340722757062668
6240.T,2021-03-31,14587326000.0,20682480000.0,28191493000.0,0.7336425921110316,0.036290135418963296
6240.T,2022-03-31,18821949000.0,20571384000.0,26712330000.0,0.7701081859950069,0.0022892480155929226
6240.T,2023-03-31,18605517000.0,20977757000.0,25581815000.0,0.8200261396620998,0.030767112041578136
6245.T,2020-03-31,31682031000.0,29325223000.0,42208430000.0,0.6947717079265919,0.08019560499164832
6245.T,2021-03-31,25800869000.0,31054086000.0,42699008000.0,0.727278863246659,0.057508664077248965
6245.T,2022-03-31,37866565000.0,34463573000.0,50461942000.0,0.6829616862545639,0.09005256071388767
6245.T,2023-03-31,42423860000.0,35997102000.0,60522418000.0,0.5947730310444636,0.06231415517838075
6246.T,2020-03-31,16785163000.0,16428135000.0,22926053000.0,0.7165705758422525,0.12378453184125891
6246.T,2021-03-31,8069755000.0,16736793000.0,22186971000.0,0.7543523178535727,0.0344634124351063
6246.T,2022-03-31,16939242000.0,17405641000.0,29316470000.0,0.5937154439125857,0.06688751077883313
6246.T,2023-03-31,19677406000.0,18577576000.0,27909270000.0,0.6656417742205367,0.08651252456186964
6247.T,2020-03-31,32511000000.0,50703000000.0,60566000000.0,0.8371528580391638,0.04102321361655129
6247.T,2021-03-31,28437000000.0,53204000000.0,65200000000.0,0.8160122699386503,0.022780242087061125
6247.T,2022-03-31,30085000000.0,54240000000.0,67302000000.0,0.8059195863421592,0.0379424778761062
6247.T,2023-03-31,34074000000.0,56155000000.0,70977000000.0,0.7911717880440142,0.036328020657109786
6248.T,2020-03-31,1733848000.0,2245504000.0,2754776000.0,0.8151312484209242,0.07886603631077922
6248.T,2021-03-31,1829186000.0,2365165000.0,2900439000.0,0.8154506955671194,0.08229700676274171
6248.T,2022-03-31,1727083000.0,2447702000.0,2866337000.0,0.8539477388736914,0.0666302515584005
6248.T,2023-03-31,1777301000.0,2535544000.0,3056418000.0,0.8295802472044073,0.06641375578574066
6249.T,2020-03-31,16561000000.0,40613000000.0,48511000000.0,0.8371915647997361,0.030162755767857583
6249.T,2021-03-31,10562000000.0,40148000000.0,46736000000.0,0.859038000684697,0.01536813788980771
6249.T,2022-03-31,11447000000.0,42178000000.0,48186000000.0,0.8753164819657162,0.02992081179761961
6249.T,2023-03-31,21691000000.0,46039000000.0,54603000000.0,0.8431588007984909,0.0933773539824931
6250.T,2019-12-31,120922000000.0,56285000000.0,102845000000.0,0.5472798872089066,0.07398063427200853
6250.T,2020-12-31,131972000000.0,59814000000.0,107152000000.0,0.5582163655368075,0.11092720767713245
6250.T,2021-12-31,142328000000.0,68878000000.0,122574000000.0,0.5619299362018046,0.10888817909927698
6250.T,2022-12-31,156159000000.0,77373000000.0,141198000000.0,0.5479751837844729,0.08141082806663823
6254.T,2020-03-31,21049215000.0,10314989000.0,19622436000.0,0.5256732140698535,0.12344957420701079
6254.T,2021-03-31,30361431000.0,13190466000.0,24758799000.0,0.532758717415978,0.19850557213065861
6254.T,2022-03-31,31901277000.0,15932385000.0,27091448000.0,0.5880964723627914,0.20659217060094895
6254.T,2023-03-31,49595831000.0,21401108000.0,41918879000.0,0.5105362669645818,0.2713264659007375
6255.T,2019-08-31,6878773000.0,6420833000.0,7922300000.0,0.8104758719058859,0.10603452854170167
6255.T,2020-08-31,7938097000.0,7044043000.0,10104606000.0,0.6971120892788892,0.10633410386620297
6255.T,2021-08-31,5217273000.0,7383672000.0,8846387000.0,0.8346539666419749,0.055685301297240725
6255.T,2022-08-31,4379235000.0,7110520000.0,12296755000.0,0.5782436097978695,0.05333829312061565
6257.T,2020-03-31,25172000000.0,40005000000.0,46657000000.0,0.8574276100049296,-0.11796025496812898
6257.T,2021-03-31,26927000000.0,40831000000.0,50795000000.0,0.803838960527611,0.0029879258406602825
6257.T,2022-03-31,29606000000.0,36624000000.0,45404000000.0,0.8066249669632631,-0.04868392311052862
6257.T,2023-03-31,34869000000.0,39787000000.0,51160000000.0,0.7776974198592651,0.1331088043833413
6258.T,2020-03-31,65612306000.0,46560288000.0,85409651000.0,0.5451408295767418,0.03747335068030507
6258.T,2021-03-31,65255919000.0,51605363000.0,92794895000.0,0.556122866457255,0.07898334132442784
6258.T,2022-03-31,67087433000.0,54506444000.0,99485900000.0,0.5478810967182284,0.049210089728106275
6258.T,2023-03-31,78443846000.0,59179908000.0,114522788000.0,0.5167522467231587,0.07215234264980608
6262.T,2020-03-31,14969269000.0,21070250000.0,29719850000.0,0.7089621919356928,-0.009787496588792254
6262.T,2021-03-31,12422454000.0,21381024000.0,29846087000.0,0.7163761199248665,0.03307470212839198
6262.T,2022-03-31,20498367000.0,24599572000.0,35133503000.0,0.7001741898608858,0.0639124940872955
6262.T,2023-03-31,25288507000.0,28300120000.0,39507974000.0,0.7163141293957519,0.08108414381281775
6264.T,2019-08-31,4019454000.0,5307924000.0,8329283000.0,0.6372606141489009,0.08224665613147437
6264.T,2020-08-31,4388522000.0,5706092000.0,8894466000.0,0.6415328362602094,0.12102170802714012
6264.T,2021-08-31,5369639000.0,6327133000.0,9742628000.0,0.649427751937157,0.1426715702040719
6264.T,2022-08-31,8585027000.0,7299087000.0,12552945000.0,0.5814641106130872,0.24893784661013083
6265.T,2019-12-31,2294628000.0,4553118000.0,5034038000.0,0.9044663548427724,0.03247203345048382
6265.T,2020-12-31,2183479000.0,4745275000.0,5241407000.0,0.9053437369011794,0.05161576515586557
6265.T,2021-12-31,2469827000.0,5108051000.0,5693422000.0,0.8971846808474763,0.07885453767004284
6265.T,2022-12-31,2380655000.0,5487028000.0,5959846000.0,0.9206660709018321,0.0836137522899464
6266.T,2019-12-31,18223054000.0,10175492000.0,25785360000.0,0.39462284024733413,0.07137207714378824
6266.T,2020-12-31,19516653000.0,11403364000.0,26771299000.0,0.42595482572586413,0.1484909189954824
6266.T,2021-12-31,22001810000.0,13360438000.0,29390115000.0,0.45458951079299964,0.13096052689290574
6266.T,2022-12-31,24356236000.0,17285967000.0,39397015000.0,0.4387633682399542,0.130936614653956
6267.T,2019-07-31,8327291000.0,3983283000.0,9402041000.0,0.4236615220035735,0.13163237460155355
6267.T,2020-07-31,8522729000.0,4448986000.0,9055468000.0,0.4913038177596122,0.12760413271698315
6267.T,2021-07-31,8787265000.0,5092204000.0,9806406000.0,0.5192732179352966,0.14552284236845187
6267.T,2022-07-31,8643663000.0,5794515000.0,10962966000.0,0.5285535866844794,0.13443402942265228
6268.T,2019-12-31,289808000000.0,187398000000.0,344558000000.0,0.5438794049187655,0.09568405212435566
6268.T,2020-12-31,279358000000.0,198031000000.0,351723000000.0,0.5630311352968103,0.10354439456448737
6268.T,2021-12-31,299802000000.0,239910000000.0,481718000000.0,0.49802996774046226,0.2701763161185445
6268.T,2022-12-31,308691000000.0,248696000000.0,459293000000.0,0.5414757028737647,0.038054492231479393
6269.T,2019-12-31,3054669702.198998,1118406698.153336,3518824414.436851,0.31783532408289394,-0.14965802070760578
6269.T,2020-12-31,3005125852.159347,886474553.223574,3466737617.727629,0.2557085799313069,-0.14302590129506415
6269.T,2021-12-31,3899748000.0,532541000.0,3425542000.0,0.15546182180805257,-0.6834685028946128
6269.T,2022-12-31,2739762000.0,811640000.0,3136213000.0,0.25879619783477714,0.04605120496771968
6272.T,2020-03-31,26896914000.0,24817999000.0,31627518000.0,0.7846963836997896,0.07944173903786522
6272.T,2021-03-31,22280945000.0,26632592000.0,34124830000.0,0.7804461443470927,0.06040088024477677
6272.T,2022-03-31,26585005000.0,28377496000.0,36651934000.0,0.774242799847888,0.05239267763441848
6272.T,2023-03-31,35269281000.0,31384788000.0,40212675000.0,0.7804700383647694,0.08723337560859101
6273.T,2020-03-31,526000000000.0,1250188000000.0,1390539000000.0,0.8990671962454847,0.08838830639871763
6273.T,2021-03-31,552178000000.0,1376703000000.0,1539871000000.0,0.8940378771988043,0.08846570393178485
6273.T,2022-03-31,727397000000.0,1555628000000.0,1769951000000.0,0.8789102071187281,0.12406115086640251
6276.T,2020-03-31,4704182000.0,3054119000.0,4190243000.0,0.7288644119207406,-0.020247737563598538
6276.T,2021-12-31,4138363000.0,3054056000.0,3961143000.0,0.7710037229153303,0.0023496622196842493
6276.T,2022-12-31,1729098000.0,2601632000.0,3112393000.0,0.8358944387807067,-0.16343010848575049
6277.T,2019-09-30,55381000000.0,36832000000.0,60113000000.0,0.6127127243691048,0.11354257167680278
6277.T,2020-09-30,53497000000.0,40568000000.0,65180000000.0,0.6223995090518564,0.08176395188325775
6277.T,2021-09-30,60754000000.0,45934000000.0,73119000000.0,0.6282088102955456,0.10229895066835024
6277.T,2022-09-30,66916000000.0,53756000000.0,86046000000.0,0.6247356065360389,0.0745405164074708
6278.T,2019-12-31,22877969000.0,53556467000.0,57418709000.0,0.9327354782567473,0.04450877986406385
6278.T,2020-12-31,22817501000.0,53966720000.0,58032462000.0,0.9299402117387334,0.047063190054907916
6278.T,2021-12-31,28174000000.0,59059000000.0,64530000000.0,0.9152177281884395,0.0643932338847593
6278.T,2022-12-31,29091000000.0,63624000000.0,69135000000.0,0.9202863961813843,0.0785238274864831
6279.T,2020-02-29,27608592000.0,26110254000.0,34942910000.0,0.7472260896416469,0.06731363088233458
6279.T,2021-02-28,23087478000.0,27480867000.0,42325864000.0,0.6492688962002051,0.05896895465488771
6279.T,2022-02-28,23580821000.0,30055651000.0,50213219000.0,0.5985605304451802,0.05778267787312276
6279.T,2023-02-28,26505170000.0,33088440000.0,49643139000.0,0.6665259422858011,0.08054368836971462
6282.T,2020-03-31,60165000000.0,59521000000.0,79887000000.0,0.7450649041771502,0.05766032156717797
6282.T,2021-03-31,52977000000.0,61589000000.0,80615000000.0,0.7639893320101718,0.04099758073681989
6282.T,2022-03-31,59853000000.0,66002000000.0,85530000000.0,0.7716824506021279,0.06552831732371746
6282.T,2023-03-31,62882000000.0,68948000000.0,86991000000.0,0.7925877389615018,0.05992922202239369
6284.T,2019-09-30,26129000000.0,28813000000.0,45852000000.0,0.6283913460699643,0.10946447783986395
6284.T,2020-09-30,27254000000.0,31363000000.0,57899000000.0,0.54168465776611,0.13515926410101076
6284.T,2021-09-30,35890000000.0,37873000000.0,64276000000.0,0.5892245939386396,0.17637895070366752
6284.T,2022-09-30,30277000000.0,45863000000.0,68956000000.0,0.665105284529265,0.1336589407583455
6286.T,2020-03-31,33328140000.0,13995512000.0,23839026000.0,0.58708405284679,0.019174646843931113
6286.T,2021-03-31,31666615000.0,13532592000.0,24892252000.0,0.5436467540180776,-0.06259525152313762
6286.T,2022-03-31,31401491000.0,13821919000.0,27045729000.0,0.5110573651018984,0.05432263059854424
6286.T,2023-03-31,34535011000.0,14203521000.0,27199281000.0,0.5222020758563434,0.023328159264171186
6287.T,2020-03-31,116372000000.0,47832000000.0,103147000000.0,0.463726526219861,-0.03934604448904499
6287.T,2021-03-31,109052000000.0,58301000000.0,109312000000.0,0.5333449209601874,0.22227749095212776
6287.T,2022-03-31,124783000000.0,63164000000.0,120005000000.0,0.5263447356360151,0.060065860300170984
6287.T,2023-03-31,142824000000.0,65480000000.0,122858000000.0,0.5329730257695876,0.06389737324373855
6289.T,2019-08-31,32442000000.0,37873000000.0,51463000000.0,0.7359267823484834,0.12069284186623716
6289.T,2020-08-31,24640000000.0,38054000000.0,49708000000.0,0.7655508167699364,0.03678982498554685
6289.T,2021-08-31,27618000000.0,39108000000.0,51667000000.0,0.7569241488764589,0.07857727319218574
6289.T,2022-08-31,30378000000.0,40740000000.0,54694000000.0,0.7448714667056715,0.07938144329896907
6291.T,2019-12-31,10433379000.0,10112146000.0,14664676000.0,0.6895580918391924,0.04008229311562551
6291.T,2020-12-31,12493154000.0,12164538000.0,18829558000.0,0.6460341766917737,0.09342475645190965
6291.T,2021-12-31,14288275000.0,13456336000.0,19968110000.0,0.6738913197092764,0.1177420064421697
6292.T,2020-03-31,21197912000.0,10464754000.0,21866467000.0,0.4785754369921762,0.10163917852249561
6292.T,2021-03-31,16787932000.0,10427892000.0,20911571000.0,0.49866612125889537,0.028439880274939558
6292.T,2022-03-31,18383752000.0,11124137000.0,22036331000.0,0.504808944828429,0.04861725453399216
6292.T,2023-03-31,18826951000.0,11539482000.0,25171557000.0,0.45843338177292725,0.030442094367840775
6293.T,2020-03-31,38801000000.0,33331000000.0,63255000000.0,0.526930677416805,0.019321352494674628
6293.T,2021-03-31,41604000000.0,33740000000.0,64364000000.0,0.5242060779317631,0.017723770005927682
6293.T,2022-03-31,48731000000.0,36718000000.0,68852000000.0,0.5332887933538605,0.07298872487608257
6293.T,2023-03-31,52205000000.0,39660000000.0,77645000000.0,0.5107862708480907,0.04626828038325769
6294.T,2020-03-31,17957935000.0,10715015000.0,21617010000.0,0.4956751650667692,0.08256647330871679
6294.T,2021-03-31,17591769000.0,11392411000.0,22272952000.0,0.5114908432434102,0.0806945079491953
6294.T,2022-03-31,20306939000.0,12544540000.0,25516461000.0,0.49162538645151455,0.09490830273569219
6294.T,2023-03-31,23575691000.0,13961102000.0,30594505000.0,0.45632710841374946,0.10130604303299266
6297.T,2020-03-31,7600676000.0,3873562000.0,7938162000.0,0.48796711379787916,0.08737306902535702
6297.T,2021-03-31,7541054000.0,4654058000.0,9226219000.0,0.5044382753108289,0.17959595690470553
6297.T,2022-03-31,7339603000.0,4562561000.0,11629675000.0,0.39232059365373495,0.0642275248484349
6297.T,2023-03-31,8213594000.0,4697065000.0,12887858000.0,0.36445660714138844,0.039561939210975366
6298.T,2020-03-31,21914000000.0,13869000000.0,39135000000.0,0.3543886546569567,-0.06907491527867907
6298.T,2021-03-31,24195000000.0,14125000000.0,37508000000.0,0.37658632824997335,0.023858407079646017
6298.T,2022-03-31,22796000000.0,15324000000.0,36997000000.0,0.4141957456009947,0.07223962411902897
6298.T,2023-03-31,24114000000.0,15975000000.0,38740000000.0,0.4123644811564275,0.05765258215962441
6301.T,2020-03-31,2444870000000.0,1771606000000.0,3653686000000.0,0.48488184261044875,0.08683872147644567
6301.T,2021-03-31,2189512000000.0,1912297000000.0,3784841000000.0,0.5052516076633073,0.05555465495161055
6301.T,2022-03-31,2802323000000.0,2232511000000.0,4347522000000.0,0.5135134451303525,0.10075067939194925
6301.T,2023-03-31,3543475000000.0,2539641000000.0,4875847000000.0,0.5208615036525962,0.12852131462675237
6302.T,2020-03-31,864490000000.0,464457000000.0,995154000000.0,0.4667187189118468,0.07063517182430236
6302.T,2021-03-31,849065000000.0,490697000000.0,1030684000000.0,0.47608869449802266,0.05454282377923647
6302.T,2022-03-31,943979000000.0,551388000000.0,1094930000000.0,0.5035828774442201,0.07989473836935153
6305.T,2020-03-31,931347000000.0,473537000000.0,1167567000000.0,0.40557586845123234,0.08694357568679956
6305.T,2021-03-31,813331000000.0,514291000000.0,1220571000000.0,0.42135279307799384,0.02010534891724724
6305.T,2022-03-31,1024961000000.0,611608000000.0,1409560000000.0,0.4338999404069355,0.12397810362192777
6305.T,2023-03-31,1279468000000.0,659992000000.0,1627003000000.0,0.4056489139847929,0.10632704638844107
6306.T,2020-03-31,35151000000.0,30266000000.0,45677000000.0,0.6626091906211004,0.05246811603779819
6306.T,2021-03-31,37866000000.0,31426000000.0,48697000000.0,0.6453374951229028,0.06625087507159677
6306.T,2022-03-31,38846000000.0,32003000000.0,52079000000.0,0.6145087271260969,0.05152641939818142
6306.T,2023-03-31,39665000000.0,31643000000.0,52127000000.0,0.6070366604638671,0.03223461745093702
6307.T,2020-03-31,5714889000.0,3630022000.0,6202736000.0,0.5852291633885434,0.12695845920493043
6307.T,2021-03-31,5340140000.0,3884232000.0,6178318000.0,0.6286876136838537,0.08991507201423601
6307.T,2022-03-31,4494579000.0,3992979000.0,5940947000.0,0.672111533733595,0.05393066179411412
6309.T,2019-10-31,41355790000.0,28861493000.0,39070946000.0,0.7386945020476341,0.054366903333794965
6309.T,2020-10-31,39218418000.0,29668743000.0,38438331000.0,0.7718530494989494,0.05164708191378381
6309.T,2021-10-31,45132616000.0,31841454000.0,43254004000.0,0.7361504382345736,0.06621459560232394
6309.T,2022-10-31,45588955000.0,34387804000.0,45742272000.0,0.7517729770834295,0.07733829121510638
6310.T,2019-12-31,149899000000.0,67555000000.0,197511000000.0,0.34203158305107056,0.010702390644659906
6310.T,2020-12-31,149304000000.0,60692000000.0,187428000000.0,0.323815011631133,-0.09294470440914783
6310.T,2021-12-31,158192000000.0,64793000000.0,187684000000.0,0.34522388695893097,0.04932631611439507
6310.T,2022-12-31,166629000000.0,68013000000.0,206491000000.0,0.3293751301509509,0.06056195139164571
6312.T,2020-02-29,16772877000.0,13243948000.0,18505327000.0,0.715683003061767,0.02880772410160475
6312.T,2021-02-28,16765389000.0,13884682000.0,20499588000.0,0.677315173358606,0.07172018775799115
6312.T,2022-02-28,17632243000.0,14354776000.0,22273904000.0,0.6444660980850057,0.03786656092717852
6312.T,2023-02-28,19658519000.0,14117188000.0,22758875000.0,0.6202937535357086,-0.03813911099009236
6315.T,2020-03-31,25255495000.0,26925743000.0,43124932000.0,0.624366039580074,0.01369689222689231
6315.T,2021-03-31,29706793000.0,31181171000.0,51790516000.0,0.6020633391642594,0.08541055113036004
6315.T,2022-03-31,50666728000.0,40728685000.0,71333064000.0,0.5709650296249716,0.19960936622432077
6315.T,2023-03-31,53822668000.0,47221628000.0,73468553000.0,0.6427461284013584,0.15557862596350977
6316.T,2019-09-30,36177000000.0,15494000000.0,32894000000.0,0.4710281510305831,0.01942687491932361
6316.T,2020-09-30,34895000000.0,16041000000.0,32733000000.0,0.49005590688296213,0.04039648400972508
6316.T,2021-09-30,37503000000.0,16988000000.0,34154000000.0,0.4973941558821807,0.050329644454909346
6316.T,2022-09-30,39639000000.0,17621000000.0,34459000000.0,0.5113613279549609,0.06571704216559787
6317.T,2020-03-31,58288000000.0,36712000000.0,70651000000.0,0.5196246337631456,0.04480823708869035
6317.T,2021-03-31,48753000000.0,37182000000.0,72904000000.0,0.5100131680017558,0.006562315098703674
6317.T,2022-03-31,58676000000.0,36325000000.0,73311000000.0,0.4954918088690647,-0.02618031658637302
6317.T,2023-03-31,59700000000.0,36863000000.0,74480000000.0,0.49493823845327606,-0.01133928329219
6319.T,2020-03-31,19337838000.0,24102936000.0,36595046000.0,0.658639314184767,-0.011567677896169994
6319.T,2021-03-31,15214323000.0,23144096000.0,34968678000.0,0.661852186691187,-0.023656918809877043
6319.T,2022-03-31,17248641000.0,22927512000.0,35686844000.0,0.6424639847670475,0.018742940795320486
6319.T,2023-03-31,21738593000.0,24585036000.0,38558769000.0,0.6375990893277739,0.02418320640246368
6322.T,2020-03-31,8414614000.0,7139427000.0,10948926000.0,0.652066421857267,0.10010425206392613
6322.T,2021-03-31,8269988000.0,7509502000.0,11432670000.0,0.6568458636521477,0.0785436903805339
6322.T,2022-03-31,8676443000.0,8117602000.0,12092239000.0,0.67130677784321,0.10844471064237936
6322.T,2023-03-31,9744697000.0,8971790000.0,13713724000.0,0.6542198165866544,0.1181863373975539
6323.T,2020-02-29,37103263000.0,25344830000.0,54777241000.0,0.4626890573039266,0.21585159576923577
6323.T,2021-02-28,50803208000.0,30911852000.0,59531184000.0,0.51925478250189,0.20931081709371538
6323.T,2022-02-28,67004111000.0,45434135000.0,88290514000.0,0.5145981481090935,0.2822638309280016
6323.T,2023-02-28,94518000000.0,68305000000.0,126482000000.0,0.5400373175629734,0.31306639338262204
6324.T,2020-03-31,37487753000.0,98033779000.0,127427490000.0,0.7693299067571683,-0.008492001517150533
6324.T,2021-03-31,37034042000.0,102888993000.0,140028170000.0,0.7347735316400978,0.006438929769679056
6324.T,2022-03-31,57087914000.0,98856301000.0,143289918000.0,0.6899040936013376,0.06720758244838637
6324.T,2023-03-31,71527316000.0,103955656000.0,154336246000.0,0.6735660526562244,0.07306892469612235
6325.T,2020-03-31,6432271000.0,6217311000.0,7697849000.0,0.8076686097635846,0.04224414702754937
6325.T,2021-03-31,6503883000.0,6631574000.0,8164574000.0,0.812237601128975,0.048674869646331324
6325.T,2022-03-31,7026073000.0,6899623000.0,8647520000.0,0.7978730318056506,0.05799476290226292
6325.T,2023-03-31,7730772000.0,7052538000.0,9113766000.0,0.773833561230341,0.06752505268316172
6326.T,2019-12-31,1920042000000.0,1442837000000.0,3139318000000.0,0.45960205369446483,0.10331104622351658
6326.T,2020-12-31,1853234000000.0,1476039000000.0,3189317000000.0,0.46280724054711403,0.08707358003413189
6326.T,2021-12-31,2196766000000.0,1677957000000.0,3773510000000.0,0.44466743164851824,0.10467312332795178
6326.T,2022-12-31,2678772000000.0,1883321000000.0,4731273000000.0,0.39805798566263245,0.08292903865034161
6327.T,2020-06-30,4266550000.0,2026463000.0,7343290000.0,0.2759611836111607,0.1609622282765587
6327.T,2021-06-30,4819356000.0,2227818000.0,5853619000.0,0.3805881455557664,0.22097675842461098
6327.T,2022-06-30,5032385000.0,2774787000.0,8836226000.0,0.31402399621738963,0.21191608581127128
6328.T,2019-12-31,28431000000.0,14944000000.0,28065000000.0,0.532478175663638,0.10117773019271949
6328.T,2020-12-31,30250000000.0,16702000000.0,32509000000.0,0.5137654188070996,0.1402227278170279
6328.T,2021-12-31,32485000000.0,19151000000.0,35725000000.0,0.5360671798460462,0.16495222181609315
6328.T,2022-12-31,30228000000.0,18396000000.0,33528000000.0,0.5486757337151038,0.11790606653620352
6330.T,2020-03-31,219094000000.0,35859000000.0,208719000000.0,0.17180515429836288,0.046403971109066064
6330.T,2021-03-31,184000000000.0,39934000000.0,218255000000.0,0.18296946232617808,0.020383632994440827
6330.T,2022-03-31,202986000000.0,44391000000.0,240853000000.0,0.18430744063806553,0.0364938838953842
6330.T,2023-03-31,192908000000.0,48922000000.0,256311000000.0,0.19086968565531717,0.03366583541147132
6331.T,2020-03-31,45062000000.0,21216000000.0,48545000000.0,0.43703779997940057,0.08766968325791855
6331.T,2021-03-31,48753000000.0,25215000000.0,51837000000.0,0.48642861276694255,0.09958358120166567
6331.T,2022-03-31,45438000000.0,27305000000.0,50521000000.0,0.540468320104511,0.09327961911737777
6331.T,2023-03-31,44590000000.0,30323000000.0,52899000000.0,0.573224446586892,0.10035286746034364
6332.T,2020-03-31,100333000000.0,66069000000.0,128340000000.0,0.514796633941094,0.0862128986362742
6332.T,2021-03-31,90553000000.0,70466000000.0,144116000000.0,0.48895334314024813,0.013595209036982374
6332.T,2022-03-31,93077000000.0,79498000000.0,153574000000.0,0.5176527276752575,0.1028076178017057
6332.T,2023-03-31,97778000000.0,81178000000.0,146462000000.0,0.5542598080048067,0.05191061617679667
6333.T,2020-03-31,23576096000.0,26914965000.0,34777850000.0,0.773911124465716,0.11723032149586671
6333.T,2021-03-31,19910021000.0,28668553000.0,35631857000.0,0.8045764496641307,0.0810863387489421
6333.T,2022-03-31,22244497000.0,30019013000.0,39001124000.0,0.7696960990149925,0.06621466868347736
6333.T,2023-03-31,28450684000.0,31093370000.0,41596930000.0,0.7474919423140122,0.1285372090577509
6334.T,2020-03-31,8988813000.0,2144525000.0,9079318000.0,0.2361989083321016,-0.12465790792832912
6334.T,2021-03-31,12949976000.0,1218888000.0,9240771000.0,0.13190327949908076,-0.7850270082238893
6334.T,2022-03-31,7591458000.0,1139161000.0,7244309000.0,0.1572490902859058,-0.10308024941162838
6334.T,2023-03-31,6306116000.0,3425082000.0,7236060000.0,0.47333521280918067,0.5151917530733571
6335.T,2020-03-31,11799139000.0,7594223000.0,16785952000.0,0.4524153887727071,-0.1315094381610864
6335.T,2021-03-31,10897552000.0,7784500000.0,16527974000.0,0.4709893662707843,0.038560601194681736
6335.T,2022-03-31,6858620000.0,7030825000.0,13952538000.0,0.5039101129844621,-0.12102135951328613
6335.T,2023-03-31,8769855000.0,7534889000.0,14927809000.0,0.5047551854394707,0.07412677213957632
6336.T,2020-01-31,10368079000.0,3056552000.0,12257259000.0,0.2493666814089512,0.03444207721641902
6336.T,2021-01-31,11588490000.0,3672922000.0,12388300000.0,0.29648313327898096,0.1978952997096045
6336.T,2022-01-31,14423708000.0,5463949000.0,13487001000.0,0.4051270553031026,0.2728325246081177
6336.T,2023-01-31,18222306000.0,7422308000.0,16238801000.0,0.45707241562970075,0.22092777610414444
6337.T,2020-03-31,4159000000.0,9595000000.0,10195000000.0,0.9411476213830309,-0.01750911933298593
6337.T,2021-03-31,3449000000.0,9510000000.0,10339000000.0,0.9198181642325176,-0.030494216614090432
6337.T,2022-03-31,7512000000.0,11297000000.0,12890000000.0,0.8764158262218774,0.15242984863238027
6338.T,2019-09-30,5324119000.0,5341722000.0,8480511000.0,0.6298820908315549,0.018841115280802706
6338.T,2020-09-30,4857598000.0,5168335000.0,8533136000.0,0.6056782641223578,-0.02470757023296671
6338.T,2021-09-30,6528778000.0,5507661000.0,10950616000.0,0.5029544456677141,0.06858174459176046
6338.T,2022-09-30,10223476000.0,6406933000.0,12664147000.0,0.5059111363757859,0.1605037855086045
6339.T,2020-03-31,102703000000.0,94255000000.0,156461000000.0,0.6024184940656138,0.030544798684419925
6339.T,2021-03-31,82544000000.0,98918000000.0,164201000000.0,0.6024202045054536,0.006126286419054166
6339.T,2022-03-31,99247000000.0,104093000000.0,168586000000.0,0.6174474748792901,0.027235260776421084
6339.T,2023-03-31,106381000000.0,105778000000.0,171367000000.0,0.617260032561695,0.05849042333944677
6340.T,2020-06-30,103619000000.0,68667000000.0,126745000000.0,0.5417728510000395,0.09423740661453099
6340.T,2021-06-30,103965000000.0,76915000000.0,132448000000.0,0.5807184706450833,0.1147500487551193
6340.T,2022-06-30,96223000000.0,85418000000.0,136981000000.0,0.6235755323731028,0.10843147814278022
6342.T,2020-03-31,6724660000.0,5132702000.0,8488137000.0,0.6046912296538098,0.043508078201306054
6342.T,2021-03-31,3538441000.0,5063781000.0,8192167000.0,0.6181247281702144,0.0007482551081889205
6342.T,2022-03-31,4938246000.0,5251728000.0,8588897000.0,0.6114554639553833,0.042541235951290696
6342.T,2023-03-31,6437776000.0,5844863000.0,9926723000.0,0.5888008560327512,0.11690453651351623
6343.T,2020-03-31,7853522000.0,6926151000.0,22751554000.0,0.304425403205425,0.044193954188986063
