ticker,ticker_name,market_product_category,type_33,type_17,dividendRate,dividendYield,fiveYearAvgDividendYield,payoutRatio,MarketCap,totalRevenue,ROE
6474.T,不二越,プライム（内国株式）,機械,機械 ,220.0,0.053000003,2.61,0.2168,97342398464.0,263927005184.0,0.08132
6479.T,ミネベアミツミ,プライム（内国株式）,電気機器,電機・精密 ,40.0,0.0156,1.41,0.2142,1017979535360.0,1292203065344.0,0.13029
6480.T,日本トムソン,プライム（内国株式）,機械,機械 ,19.0,0.0325,2.55,0.1817,42214043648.0,68259999744.0,0.110139996
6481.T,ＴＨＫ,プライム（内国株式）,機械,機械 ,100.0,0.0356,1.93,0.5029,346720370688.0,399126986752.0,0.06242
6482.T,ユーシン精機,プライム（内国株式）,機械,機械 ,20.0,0.028399998,2.27,0.354,24028852224.0,22372999168.0,0.062140003
6484.T,ＫＶＫ,スタンダード（内国株式）,機械,機械 ,50.0,0.027999999,2.75,0.22379999,13819218944.0,29742000128.0,0.07396
6485.T,前澤給装工業,プライム（内国株式）,機械,機械 ,36.0,0.0326,2.29,0.5096,24396623872.0,31008000000.0,0.03778
6486.T,イーグル工業,プライム（内国株式）,機械,機械 ,70.0,0.0397,4.85,0.50060004,85287780352.0,157380001792.0,0.08008
6488.T,ヨシタケ,スタンダード（内国株式）,機械,機械 ,53.0,0.063200004,3.4,0.3117,10680058880.0,7517000192.0,0.07772
6489.T,前澤工業,スタンダード（内国株式）,機械,機械 ,24.0,0.0296,3.15,0.1908,14576278528.0,31587999744.0,0.10082
6490.T,日本ピラー工業,プライム（内国株式）,機械,機械 ,158.0,0.0355,2.98,0.30020002,103561388032.0,48702001152.0,0.18617001
6492.T,岡野バルブ製造,スタンダード（内国株式）,機械,機械 ,40.0,0.0147,0.85,0.0738,4430027776.0,6570999808.0,0.05703
6493.T,ＮＩＴＴＡＮ,スタンダード（内国株式）,輸送用機器,自動車・輸送機 ,10.0,0.0318,3.77,0.6618,8952902656.0,41876000768.0,0.031089999
6494.T,ＮＦＫホールディングス,スタンダード（内国株式）,機械,機械 ,,,,0.0,4933700608.0,2156999936.0,0.03031
6495.T,宮入バルブ製作所,スタンダード（内国株式）,機械,機械 ,4.0,0.028399998,,0.4124,6682383360.0,5231245824.0,0.10539
6496.T,中北製作所,スタンダード（内国株式）,機械,機械 ,70.0,0.0299,3.83,0.341,8549308928.0,16760000512.0,0.0325
6497.T,ハマイ,スタンダード（内国株式）,機械,機械 ,30.0,0.0306,2.58,0.1996,6558998528.0,11290000384.0,0.070939995
6498.T,キッツ,プライム（内国株式）,機械,機械 ,38.0,0.0353,2.71,0.2943,95537799168.0,162405007360.0,0.11531
6501.T,日立製作所,プライム（内国株式）,電気機器,電機・精密 ,150.0,0.017,1.99,0.21200001,8259966599168.0,10881149698048.0,0.13168
6502.T,東芝,プライム（内国株式）,電気機器,電機・精密 ,130.0,0.028800001,,0.2051,1949718675456.0,3402278895616.0,0.09246001
6503.T,三菱電機,プライム（内国株式）,電気機器,電機・精密 ,52.0,0.025999999,2.68,0.39490002,4220917383168.0,5003694047232.0,0.06963
6504.T,富士電機,プライム（内国株式）,電気機器,電機・精密 ,120.0,0.0201,1.91,0.2678,849154146304.0,1009447010304.0,0.12527001
6505.T,東洋電機製造,スタンダード（内国株式）,電気機器,電機・精密 ,60.0,0.063,2.9,,8475129344.0,29158000640.0,-0.03452
6506.T,安川電機,プライム（内国株式）,電気機器,電機・精密 ,64.0,0.010299999,1.13,0.3234,1569604370432.0,578155970560.0,0.16028999
6507.T,シンフォニアテクノロジー,プライム（内国株式）,電気機器,電機・精密 ,125.0,0.074200004,3.01,0.2611,47707799552.0,108808003584.0,0.13879
6508.T,明電舎,プライム（内国株式）,電気機器,電機・精密 ,50.0,0.024600001,2.28,0.3182,92733210624.0,272578002944.0,0.06713
6513.T,オリジン,スタンダード（内国株式）,電気機器,電機・精密 ,40.0,0.0305,3.04,0.1917,7681184256.0,32035999744.0,0.02153
6516.T,山洋電気,プライム（内国株式）,電気機器,電機・精密 ,140.0,0.0187,1.96,0.1433,90597015552.0,120803000320.0,0.13126001
6517.T,デンヨー,プライム（内国株式）,電気機器,電機・精密 ,51.0,0.0256,2.52,0.2847,41100537856.0,64311001088.0,0.056020003
6518.T,三相電機,スタンダード（内国株式）,電気機器,電機・精密 ,54.0,0.0458,2.33,0.15,5157488640.0,18617999360.0,0.07585
6521.T,オキサイド,グロース（内国株式）,電気機器,電機・精密 ,,,,0.0,34505994240.0,5752000000.0,0.11351
6522.T,アスタリスク,グロース（内国株式）,電気機器,電機・精密 ,,,,0.0,6407266816.0,1903000064.0,
6523.T,ＰＨＣホールディングス,プライム（内国株式）,電気機器,電機・精密 ,72.0,0.0479,,,187091845120.0,356433985536.0,-0.022179998
6524.T,湖北工業,スタンダード（内国株式）,電気機器,電機・精密 ,60.0,0.009,,0.1783,58896101376.0,15239999488.0,
6526.T,ソシオネクスト,プライム（内国株式）,電気機器,電機・精密 ,420.0,0.0189,,0.37669998,568466997248.0,,
6527.T,ワカ製作所,PRO Market,電気機器,電機・精密 ,,,,0.0,649520000.0,,
6532.T,ベイカレント・コンサルティング,プライム（内国株式）,サービス業,情報通信・サービスその他 ,44.0,0.0084,1.0,0.2588,795775336448.0,76089999360.0,0.48924
6533.T,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,20.0,0.0164,,0.1169,11516162048.0,10693999616.0,0.1371
6535.T,アイモバイル,プライム（内国株式）,サービス業,情報通信・サービスその他 ,80.0,0.0615,,0.324,26272651264.0,16231999488.0,0.15564
6537.T,ＷＡＳＨハウス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2075211008.0,1892999936.0,-0.00056
6538.T,キャリアインデックス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,5.0,0.0162,,0.1382,6332882432.0,3343000064.0,
6539.T,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,情報通信・サービスその他 ,105.0,0.094,1.81,1.0014,28462243840.0,4292999936.0,0.12158
6540.T,船場,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,68.0,0.091000006,4.4,1.224,7734094336.0,21613000704.0,0.026199998
6542.T,ＦＣホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,44.73,0.061300002,3.08,0.2169,4660373504.0,8424000000.0,0.105900005
6543.T,日宣,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,42.0,0.0727,4.03,0.324,2166226432.0,5057999872.0,0.08021
6544.T,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,17.0,0.0092,0.58,0.48169997,164668981248.0,34907000832.0,0.25093
6545.T,インターネットインフィニティー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,8.0,0.015800001,,0.0,2624234752.0,4464000000.0,0.02762
6546.T,フルテック,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,36.0,0.0321,2.15,0.5658,5974194688.0,12149999616.0,0.043270003
6547.T,グリーンズ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,18.0,0.0136,,0.0,17087115264.0,34521001984.0,1.18916
6548.T,旅工房,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3431599616.0,1262000000.0,
6549.T,ディーエムソリューションズ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3345809664.0,17860999168.0,0.13581
6550.T,Ｕｎｉｐｏｓ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2366436864.0,1452999936.0,-2.22026
6551.T,ツナググループ・ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,16.0,0.025799999,,0.0808,5228932096.0,14048000000.0,0.35641
6552.T,ＧａｍｅＷｉｔｈ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,6341962240.0,3456999936.0,0.03925
6554.T,エスユーエス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,50.0,0.051799998,,0.1649,8504293888.0,10983000064.0,0.18247
6555.T,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,18.0,0.0275,,0.3376,2454970112.0,2139000064.0,0.04757
6556.T,ウェルビー,プライム（内国株式）,サービス業,情報通信・サービスその他 ,8.2,0.0179,,0.0,12705528832.0,10663000064.0,-0.29192
6557.T,ＡＩＡＩグループ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2646274816.0,10821999616.0,-0.34550998
6558.T,クックビズ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,3522406400.0,,
6560.T,エル・ティー・エス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,16767767552.0,10072000512.0,0.10354
6561.T,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,26489995264.0,2792000000.0,0.27915
6562.T,ジーニー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,20443166720.0,6455000064.0,0.5436
6563.T,みらいワークス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5374777344.0,3596000000.0,0.13056
6564.T,ミダックホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,10.0,0.0058,,0.0478,47892074496.0,7770999808.0,0.16424999
6565.T,ＡＢホテル,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,24.0,0.008,0.36,0.0941,42952069120.0,8796000256.0,0.24368
6566.T,要興業,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,46.0,0.0588,1.85,0.28959998,12443177984.0,13029000192.0,0.07441
6567.T,ＳＥＲＩＯホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他 ,14.0,0.023699999,0.7,0.3498,3716612864.0,9463000064.0,0.060960002
6568.T,神戸天然物化学,グロース（内国株式）,サービス業,情報通信・サービスその他 ,30.0,0.0159,1.91,0.14,14247580672.0,4611999744.0,
6569.T,日総工産,プライム（内国株式）,サービス業,情報通信・サービスその他 ,41.0,0.0464,2.7,0.3355,29771612160.0,90826997760.0,0.113170005
6570.T,共和コーポレーション,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,17.5,0.028199999,3.36,0.2417,3714802944.0,12444000256.0,0.13307
6571.T,キュービーネットホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,38.0,0.025,,0.1163,19695175680.0,22022000640.0,0.10014
6572.T,ＲＰＡホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,24547698688.0,5957000192.0,0.00605
6573.T,アジャイルメディア・ネットワーク,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1265059584.0,393000000.0,
6574.T,コンヴァノ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1526414336.0,2329999872.0,-0.04089
6576.T,揚工舎,PRO Market,サービス業,情報通信・サービスその他 ,,,,,,,
6577.T,ベストワンドットコム,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5915234816.0,819000000.0,-0.23561001
6578.T,エヌリンクス,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2125161344.0,4118000128.0,0.21315001
6579.T,ログリー,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,2472564736.0,2689999872.0,0.22867
6580.T,ライトアップ,グロース（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,5906168832.0,2224000000.0,0.04419
6584.T,三櫻工業,プライム（内国株式）,輸送用機器,自動車・輸送機 ,25.0,0.028900001,3.05,,30512259072.0,137692004352.0,-0.00681
6586.T,マキタ,プライム（内国株式）,機械,機械 ,20.0,0.005,1.52,0.4871,1062296748032.0,764702031872.0,0.015140001
6588.T,東芝テック,プライム（内国株式）,電気機器,電機・精密 ,50.0,0.0127,0.9,,215857594368.0,510767005696.0,-0.120790005
6590.T,芝浦メカトロニクス,プライム（内国株式）,電気機器,電機・精密 ,680.0,0.0296,2.88,0.2691,98311946240.0,61000998912.0,0.31927
6592.T,マブチモーター,プライム（内国株式）,電気機器,電機・精密 ,30.0,0.007900001,0.77,0.1321,246838771712.0,160343998464.0,0.05325
6594.T,ニデック,プライム（内国株式）,電気機器,電機・精密 ,70.0,0.0093,0.7,0.8574,4291769925632.0,2242824110080.0,0.03396
6596.T,筑波精工,PRO Market,電気機器,電機・精密 ,,,,0.0,4657500160.0,218000000.0,-0.33516997
6597.T,ＨＰＣシステムズ,グロース（内国株式）,電気機器,電機・精密 ,50.0,0.0231,,0.8553,9549433856.0,8302000128.0,0.056479998
6599.T,エブレン,スタンダード（内国株式）,電気機器,電機・精密 ,66.0,0.0273,,0.0956,3648689408.0,4257999872.0,0.10667
6612.T,バルミューダ,グロース（内国株式）,電気機器,電機・精密 ,,,,0.0,17132154880.0,15907999744.0,-0.21351999
6613.T,ＱＤレーザ,グロース（内国株式）,電気機器,電機・精密 ,,,,0.0,36336037888.0,1159000064.0,-0.13713999
6614.T,シキノハイテック,スタンダード（内国株式）,電気機器,電機・精密 ,30.0,0.010199999,,0.086,12914954240.0,6476000256.0,0.25638
6615.T,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,電気機器,電機・精密 ,,,,0.0,15354682368.0,161706000384.0,0.0363
6616.T,トレックス・セミコンダクター,プライム（内国株式）,電気機器,電機・精密 ,56.0,0.0241,2.37,0.2818,25460137984.0,31956000768.0,0.092089996
6617.T,東光高岳,プライム（内国株式）,電気機器,電機・精密 ,50.0,0.0238,3.58,0.2766,34344042496.0,97751998464.0,0.060960002
6618.T,大泉製作所,グロース（内国株式）,電気機器,電機・精密 ,16.0,0.020399999,,0.20959999,7073852928.0,11960000512.0,0.04729
6619.T,ダブル・スコープ,プライム（内国株式）,電気機器,電機・精密 ,,,,0.0,72897396736.0,47724998656.0,0.10256
6620.T,宮越ホールディングス,プライム（内国株式）,不動産業,不動産 ,,,,0.0,33931872256.0,1319000064.0,0.0221
6622.T,ダイヘン,プライム（内国株式）,電気機器,電機・精密 ,165.0,0.030199999,2.27,0.3013,134229975040.0,185287999488.0,0.119090006
6625.T,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,不動産業,不動産 ,12.0,0.0591,,0.3484,21045444608.0,4962999808.0,0.12285
6626.T,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,電気機器,電機・精密 ,40.0,0.019,0.5,0.027,24173895680.0,23232000000.0,0.18283
6627.T,テラプローブ,スタンダード（内国株式）,電気機器,電機・精密 ,108.0,0.026400002,,0.133,35660750848.0,33878999040.0,0.16123
6629.T,テクノホライゾン,スタンダード（内国株式）,電気機器,電機・精密 ,20.0,0.0347,,,7708958208.0,43764998144.0,-0.16857
6630.T,ヤーマン,プライム（内国株式）,電気機器,電機・精密 ,8.5,0.0082,0.41,0.070199996,56891920384.0,42996310016.0,0.16465999
6632.T,ＪＶＣケンウッド,プライム（内国株式）,電気機器,電機・精密 ,16.0,0.0337,2.62,0.0706,75856117760.0,336909991936.0,0.17949
6633.T,Ｃ＆Ｇシステムズ,スタンダード（内国株式）,電気機器,電機・精密 ,20.0,0.0641,3.28,0.47,3014886656.0,4343000064.0,0.10795
6634.T,ネクスグループ,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,4374772736.0,1130000000.0,0.11144
6635.T,大日光・エンジニアリング,スタンダード（内国株式）,電気機器,電機・精密 ,12.0,0.0207,2.53,0.0738,3857463808.0,34168000512.0,0.17596
6637.T,寺崎電気産業,スタンダード（内国株式）,電気機器,電機・精密 ,20.0,0.0156,1.68,0.111099996,16338366464.0,44252999680.0,0.059899997
6638.T,ミマキエンジニアリング,プライム（内国株式）,電気機器,電機・精密 ,20.0,0.0224,2.31,0.17950001,25699825664.0,70607003648.0,0.13844
6640.T,Ｉ－ＰＥＸ,プライム（内国株式）,電気機器,電機・精密 ,40.0,0.0297,2.04,,24449953792.0,57900998656.0,-0.02499
6643.T,戸上電機製作所,スタンダード（内国株式）,電気機器,電機・精密 ,90.0,0.0444,4.52,0.2692,10053208064.0,24804999168.0,0.07918
6644.T,大崎電気工業,プライム（内国株式）,電気機器,電機・精密 ,20.0,0.037,3.44,0.7297,25413703680.0,89253003264.0,0.03787
6645.T,オムロン,プライム（内国株式）,電気機器,電機・精密 ,98.0,0.0115,1.26,0.2633,1690370048000.0,876081971200.0,0.10655
6647.T,森尾電機,スタンダード（内国株式）,電気機器,電機・精密 ,30.0,0.0172,2.27,1.0743,2448069632.0,7898999808.0,0.03458
6648.T,かわでん,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.0442,3.51,0.9456,5804216320.0,12626378752.0,0.011109999
6651.T,日東工業,プライム（内国株式）,電気機器,電機・精密 ,188.0,0.053200003,2.87,1.0044,134086434816.0,146697994240.0,0.054190002
6652.T,ＩＤＥＣ,プライム（内国株式）,電気機器,電機・精密 ,130.0,0.041300002,2.8,0.3752,92164276224.0,83868999680.0,0.18747999
6653.T,正興電機製作所,プライム（内国株式）,電気機器,電機・精密 ,35.0,0.0336,2.04,0.33560002,12835619840.0,25016000512.0,0.0954
6654.T,不二電機工業,スタンダード（内国株式）,電気機器,電機・精密 ,32.0,0.0271,2.62,0.5051,6557227520.0,3720000000.0,0.03452
6656.T,インスペック,スタンダード（内国株式）,電気機器,電機・精密 ,6.0,0.004,,,5518137344.0,1867000064.0,-0.56275004
6658.T,シライ電子工業,スタンダード（内国株式）,電気機器,電機・精密 ,34.0,0.0585,,0.1479,7955875840.0,32864000000.0,0.41377
6659.T,メディアリンクス,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,1201460992.0,2521999872.0,-0.19342
6662.T,ユビテック,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,3919773952.0,986000000.0,-0.09948
6663.T,太洋工業,スタンダード（内国株式）,電気機器,電機・精密 ,6.0,0.0164,0.91,4.1096,2158169344.0,3596999936.0,-0.00154
6664.T,オプトエレクトロニクス,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,2347621120.0,7077000192.0,-0.05688
6666.T,リバーエレテック,スタンダード（内国株式）,電気機器,電機・精密 ,10.0,0.0159,,0.105299994,4979538944.0,6855000064.0,0.20504999
6668.T,アドテック　プラズマ　テクノロジー,スタンダード（内国株式）,電気機器,電機・精密 ,16.0,0.0109,0.75,0.0753,12242401280.0,12394999808.0,0.21216999
6670.T,ＭＣＪ,スタンダード（内国株式）,電気機器,電機・精密 ,67.0,0.0657,3.35,0.3375,101501550592.0,191076007936.0,0.15248
6674.T,ジーエス・ユアサ　コーポレーション,プライム（内国株式）,電気機器,電機・精密 ,70.0,0.024600001,2.06,0.2888,226637234176.0,517734989824.0,0.07118
6675.T,サクサホールディングス,プライム（内国株式）,電気機器,電機・精密 ,120.0,0.0531,,0.3396,12777176064.0,37319999488.0,0.0248
6676.T,メルコホールディングス,プライム（内国株式）,電気機器,電機・精密 ,120.0,0.0383,2.32,0.6621,53518118912.0,142575992832.0,0.04868
6677.T,エスケーエレクトロニクス,スタンダード（内国株式）,電気機器,電機・精密 ,33.0,0.019299999,2.2,0.1691,17725999104.0,28334999552.0,0.14453
6678.T,テクノメディカ,プライム（内国株式）,電気機器,電機・精密 ,110.0,0.0553,2.98,0.44,16650722304.0,9367000064.0,0.07179
6694.T,ズーム,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.076,3.45,0.6129,4603980288.0,14247999488.0,0.06775
6695.T,トリプルワン,PRO Market,電気機器,電機・精密 ,,,,,250982400.0,,
6696.T,トラース・オン・プロダクト,グロース（内国株式）,電気機器,電機・精密 ,,,,0.0,1742650112.0,586000000.0,-0.40749002
6697.T,テックポイント・インク　ＪＤＲ,グロース（外国株式）,電気機器,電機・精密 ,69.46,0.0709,,0.2809,17519521792.0,63197000.0,0.27191
6698.T,ヴィスコ・テクノロジーズ,スタンダード（内国株式）,電気機器,電機・精密 ,16.0,0.020499999,1.01,0.48479998,4769481728.0,3524000000.0,0.040149998
6699.T,ダイヤモンドエレクトリックホールディングス,プライム（内国株式）,電気機器,電機・精密 ,25.0,0.0293,,,6882811392.0,91106000896.0,-0.10078
6701.T,日本電気,プライム（内国株式）,電気機器,電機・精密 ,120.0,0.0173,1.69,0.2591,1823951159296.0,3313018077184.0,0.071100004
6702.T,富士通,プライム（内国株式）,電気機器,電機・精密 ,260.0,0.014199999,1.27,0.2171,3391985549312.0,3713767047168.0,0.14184
6703.T,沖電気工業,プライム（内国株式）,電気機器,電機・精密 ,60.0,0.066199996,4.07,,76311871488.0,369095999488.0,-0.02691
6704.T,岩崎通信機,プライム（内国株式）,電気機器,電機・精密 ,50.0,0.061100002,,0.0,7801824768.0,22902999040.0,-0.04768
6706.T,電気興業,プライム（内国株式）,電気機器,電機・精密 ,60.0,0.026400002,2.12,,24228833280.0,31817000960.0,-0.028619999
6707.T,サンケン電気,プライム（内国株式）,電気機器,電機・精密 ,30.0,0.0023999999,,0.0774,294054428672.0,225387003904.0,0.14278
6715.T,ナカヨ,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.0673,4.04,,5156980224.0,17086000128.0,-0.040260002
6718.T,アイホン,プライム（内国株式）,電気機器,電機・精密 ,80.0,0.0332,3.1,0.4461,40002457600.0,52811001856.0,0.05124
6721.T,ウインテスト,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,4647540224.0,241000000.0,-0.42997003
6723.T,ルネサスエレクトロニクス,プライム（内国株式）,電気機器,電機・精密 ,,,,0.0,4716147769344.0,1513939009536.0,0.20072001
6724.T,セイコーエプソン,プライム（内国株式）,電気機器,電機・精密 ,74.0,0.0337,3.65,0.2809,726351544320.0,1330330992640.0,0.10774
6727.T,ワコム,プライム（内国株式）,電気機器,電機・精密 ,20.0,0.033299997,1.8,1.7637,93742800896.0,112728997888.0,0.04267
6728.T,アルバック,プライム（内国株式）,電気機器,電機・精密 ,123.0,0.021,2.24,0.3357,287466422272.0,236121997312.0,0.0945
6730.T,アクセル,スタンダード（内国株式）,電気機器,電機・精密 ,113.0,0.067,,0.4984,18131245056.0,14474000384.0,0.123739995
6731.T,ピクセラ,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,1430726912.0,1819000064.0,-1.39326
6734.T,ニューテック,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.0544,2.2,0.23959999,2790758912.0,3752999936.0,0.15359001
6736.T,サン電子,スタンダード（内国株式）,電気機器,電機・精密 ,40.0,0.021,1.47,0.0718,42369810432.0,37448998912.0,0.43508998
6737.T,ＥＩＺＯ,プライム（内国株式）,電気機器,電機・精密 ,200.0,0.0431,2.79,0.4449,95765454848.0,80849002496.0,0.04902
6740.T,ジャパンディスプレイ,プライム（内国株式）,電気機器,電機・精密 ,,,,0.0,205623214080.0,270745993216.0,-0.26185
6741.T,日本信号,プライム（内国株式）,電気機器,電機・精密 ,40.0,0.0385,2.52,0.4132,64741826560.0,85456003072.0,0.046279997
6742.T,京三製作所,プライム（内国株式）,電気機器,電機・精密 ,26.0,0.051,3.59,0.5451,32173975552.0,72326995968.0,0.04539
6743.T,大同信号,スタンダード（内国株式）,電気機器,電機・精密 ,10.0,0.0228,1.88,0.45560002,7845875200.0,19495999488.0,0.02412
6744.T,能美防災,プライム（内国株式）,電気機器,電機・精密 ,46.0,0.026199998,1.71,0.3418,104978546688.0,105537003520.0,0.061329998
6745.T,ホーチキ,プライム（内国株式）,電気機器,電機・精密 ,102.0,0.0592,2.4,0.2887,43165564928.0,85457002496.0,0.099429995
6748.T,星和電機,スタンダード（内国株式）,電気機器,電機・精密 ,15.0,0.0275,2.78,0.1697,7086772224.0,23826999296.0,0.08505999
6750.T,エレコム,プライム（内国株式）,電気機器,電機・精密 ,44.0,0.0297,1.86,0.41959998,126122483712.0,103726997504.0,0.09995
6752.T,パナソニック　ホールディングス,プライム（内国株式）,電気機器,電機・精密 ,30.0,0.0175,2.59,0.2638,3941144723456.0,8378942226432.0,0.07862
6753.T,シャープ,プライム（内国株式）,電気機器,電機・精密 ,,,,0.0,510589075456.0,2548117012480.0,-0.75663
6754.T,アンリツ,プライム（内国株式）,電気機器,電機・精密 ,40.0,0.0324,1.76,0.5717,163140370432.0,110919000064.0,0.07981
6755.T,富士通ゼネラル,プライム（内国株式）,電気機器,電機・精密 ,36.0,0.0115,1.23,0.4094,326688964608.0,371018989568.0,0.073470004
6757.T,ＯＳＧコーポレーション,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.097799994,3.71,1.2419,4285891584.0,7968999936.0,0.041149996
6758.T,ソニーグループ,プライム（内国株式）,電気機器,電機・精密 ,80.0,0.0062,0.56,0.099300005,15831705583616.0,11539836829696.0,0.12956999
6762.T,ＴＤＫ,プライム（内国株式）,電気機器,電機・精密 ,116.0,0.0214,1.66,0.35259998,2018159493120.0,2180816961536.0,0.08262999
6763.T,帝国通信工業,プライム（内国株式）,電気機器,電機・精密 ,70.0,0.0428,3.81,0.42400002,16037379072.0,16492999680.0,0.05935
6768.T,タムラ製作所,プライム（内国株式）,電気機器,電機・精密 ,10.0,0.0159,1.58,0.4023,51897040896.0,107992997888.0,0.039890002
6769.T,ザインエレクトロニクス,スタンダード（内国株式）,電気機器,電機・精密 ,30.0,0.0339,1.18,0.23290001,9623151616.0,5631000064.0,0.076069996
6770.T,アルプスアルパイン,プライム（内国株式）,電気機器,電機・精密 ,40.0,0.0327,2.02,0.71739995,250787135488.0,933114019840.0,0.03146
6771.T,池上通信機,スタンダード（内国株式）,電気機器,電機・精密 ,60.0,0.0856,3.1,0.1732,4427720704.0,22146000896.0,-0.0813
6772.T,東京コスモス電機,スタンダード（内国株式）,電気機器,電機・精密 ,60.0,0.0207,2.56,0.0725,3729381888.0,10712000512.0,0.22166
6775.T,ＴＢグループ,スタンダード（内国株式）,電気機器,電機・精密 ,,,,0.0,3529078784.0,2347000064.0,-0.28621
6776.T,天昇電気工業,スタンダード（内国株式）,化学,素材・化学 ,6.0,0.0166,1.04,0.0834,6107990016.0,23899000832.0,0.06565
6777.T,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,電気機器,電機・精密 ,80.0,0.025899999,1.64,0.3134,36222341120.0,15246000128.0,0.22895999
6778.T,アルチザネットワークス,スタンダード（内国株式）,電気機器,電機・精密 ,50.0,0.051,,0.2726,8893526016.0,4535000064.0,0.089370005
6779.T,日本電波工業,プライム（内国株式）,電気機器,電機・精密 ,20.0,0.015700001,,0.075100005,27684216832.0,52508000256.0,0.27809998
6785.T,鈴木,プライム（内国株式）,電気機器,電機・精密 ,45.0,0.0475,1.76,0.1356,13446417408.0,25860999168.0,0.1092
6786.T,ＲＶＨ,スタンダード（内国株式）,サービス業,情報通信・サービスその他 ,,,,0.0,1468629632.0,1300000000.0,-0.108380005
6787.T,メイコー,プライム（内国株式）,電気機器,電機・精密 ,50.0,0.019199999,1.51,0.1594,66264870912.0,167276003328.0,0.122729994
6788.T,日本トリム,プライム（内国株式）,電気機器,電機・精密 ,170.0,0.0513,1.95,0.3725,24911607808.0,17951000576.0,0.082650006
6789.T,ローランド　ディー．ジー．,プライム（内国株式）,電気機器,電機・精密 ,160.0,0.0452,2.99,0.3709,42433019904.0,51830001664.0,0.14082
6794.T,フォスター電機,プライム（内国株式）,電気機器,電機・精密 ,20.0,0.0216,1.94,0.5231,20216547328.0,121338003456.0,0.022750001
6798.T,ＳＭＫ,プライム（内国株式）,電気機器,電機・精密 ,100.0,0.039300002,2.43,0.4784,16239105024.0,54841999360.0,0.0424
6800.T,ヨコオ,プライム（内国株式）,電気機器,電機・精密 ,44.0,0.023599999,1.47,0.3259,43055603712.0,77962002432.0,0.06888
